id,id,title,views,prize_id,office_id,juchae,jukwan,apply_period,prize_1st,apply_url,image_url,field,prize,office,target,act_id,all
175,175,2022 남해군 방문의 해 전국SNS 감성사진·영상 공모전,413,3,6,남해군,남해군,2022.08.01~2022.09.30,350만원,https://www.namhae.go.kr/tour/00012/00949/00384.web?gcode=1110&idx=77553264&amode=view&,https://www.thinkcontest.com/ufiles/contest/65d7c3fd34db1d198018f14678c655977e889dbe.jpg,사진UCC/영상,1000~3000,지방자치단체,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,175.0,사진UCC/영상 지방자치단체 1000~3000대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
176,176,2022 SF스토리 공모전,593,3,8,(주)동아사이언스,(주)동아사이언스,2022.08.01~2022.09.30,300만원,https://www.sfstory.co.kr/community/notice/view/12,https://www.thinkcontest.com/ufiles/contest/27e7dec6d478b760ab66ad6c0250a3bae140f6db.png,문학/수기,1000~3000,중소/벤처기업,대학생/대학원생/일반인/중학생/고등학생,176.0,문학/수기 중소/벤처기업 1000~3000대학생/대학원생/일반인/중학생/고등학생
177,177,2022년 디지털 윤리 창작콘텐츠 공모전,629,3,1,방송통신위원회,한국지능정보사회진흥원,2022.07.01~2022.09.30,200만원,https://ainse.kr/front/content/contentViewer.do?contentId=creativeCnts,https://www.thinkcontest.com/ufiles/contest/9e57f3fd313f2de61475b704f8c66b23d157c560.jpg,기획/아이디어디자인UCC/영상캐릭터/만화,1000~3000,중앙정부/기관,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,177.0,기획/아이디어디자인UCC/영상캐릭터/만화 중앙정부/기관 1000~3000대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
178,178,2022년 출판문화산업 연구논문 공모전,1674,3,7,한국출판문화산업진흥원,한국출판문화산업진흥원,2022.07.01~2022.09.30,200만원,https://www.kpipa.or.kr/info/newsView.do?board_id=1&article_id=130302,https://www.thinkcontest.com/ufiles/contest/bbfffd4d840146017a9e0512a2fc840724b10e6d.jpg,논문/리포트,1000~3000,학교/재단/협회,대학생/대학원생/일반인,178.0,논문/리포트 학교/재단/협회 1000~3000대학생/대학원생/일반인
179,179,2022 서울시 건축 문화 활성화 사업 젊은 건축가 공모전 <사회적 건축:열린 정치 공간>,5293,3,6,"서울시, (사)스페이스코디네이터",(사)스페이스코디네이터,2022.09.19~2022.09.25,"1,000만원",https://www.spacecoordinator.com/,https://www.thinkcontest.com/ufiles/contest/57e6e72b2608b71c27f31ce2b361b32c119646a2.jpg,건축/건설,1000~3000,지방자치단체,건축관련학과 학위 취득 후 15년 이내인 자,179.0,건축/건설 지방자치단체 1000~3000건축관련학과 학위 취득 후 15년 이내인 자
180,180,2022 울산 크리에이터스 초이스 어워드(2022 UCCA),610,3,6,울산콘텐츠코리아랩,울산콘텐츠코리아랩,2022.08.03~2022.09.26,"총 2,000만원",https://www.uckl.or.kr/lecture/step1?lecId=L0000134,https://www.thinkcontest.com/ufiles/contest/a40a078db22008a5c936ac74ba77172b046841ba.png,UCC/영상캐릭터/만화게임/소프트웨어,1000~3000,지방자치단체,대학생/대학원생/일반인/기업/울산 소재,180.0,UCC/영상캐릭터/만화게임/소프트웨어 지방자치단체 1000~3000대학생/대학원생/일반인/기업/울산 소재
181,181,제5회 꿈사진 꿈영상 공모전,730,3,7,MnJ문화복지재단,MnJ문화복지재단,2022.07.29~2022.09.30,150만원,http://www.mnjfoundation.org/cummunity/notice/read.php?no=158,https://www.thinkcontest.com/ufiles/contest/7c5b85577ffdbac9289007d98f853d347b3249b9.jpg,사진UCC/영상,1000~3000,학교/재단/협회,초등학생/중학생/고등학생,181.0,사진UCC/영상 학교/재단/협회 1000~3000초등학생/중학생/고등학생
182,182,스포츠 개인기 경연대회 K-챔피언십,130,3,8,스포츠박람회,헤럴드스포츠,2022.07.01~2022.10.31,"1,000만원",http://spoexpo.com,https://www.thinkcontest.com/ufiles/contest/dab6bc973c3ba8e2a79e3ad106461b7c9fb4fcbb.jpg,UCC/영상,1000~3000,중소/벤처기업,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,182.0,UCC/영상 중소/벤처기업 1000~3000대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
183,183,파나시아 <넷제로> 영상공모전,393,3,8,파나시아,파나시아,2022.09.01~2022.09.30,500만원,https://bit.ly/3oNUVgh,https://www.thinkcontest.com/ufiles/contest/e653f1145f17836cf7fd1d00497285ce108f1770.png,UCC/영상과학/공학,1000~3000,중소/벤처기업,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,183.0,UCC/영상과학/공학 중소/벤처기업 1000~3000대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
184,184,네오픽션 × Storytel : 2022 네오픽션상 공모,626,3,11,자음과모음 ,자음과모음 ,2022.07.20~2022.09.30,"1,000만원",http://jamobook.com/,https://www.thinkcontest.com/ufiles/contest/ef0c4a6a7a6fb22a3bcaa1d815ab896b6508cb15.jpg,문학/수기,1000~3000,기타,대학생/대학원생/일반인/중학생/고등학생/제한없음,184.0,문학/수기 기타 1000~3000대학생/대학원생/일반인/중학생/고등학생/제한없음
185,185,제7회 방폐물관리 아이디어 및 논문 경진대회,212,3,2,한국원자력환경공단,한국원자력환경공단,2022.07.25~2022.10.21,400만원,https://www.korad.or.kr/korad/board/view.do?menu_idx=54&manage_idx=22&board_idx=1322657&viewPage=1&search_type=title%2Bcontent,https://www.thinkcontest.com/ufiles/contest/84b078021f5bfea489f4b9a0ea8f2702bfe161d2.jpg,논문/리포트기획/아이디어,1000~3000,공기업,대학생/대학원생/일반인/중학생/고등학생,185.0,논문/리포트기획/아이디어 공기업 1000~3000대학생/대학원생/일반인/중학생/고등학생
186,186,"가상과 현실의 연결, 2022년 브이월드 3차원 모델링 공모전",975,3,1,국토교통부,공간정보산업진흥원,2022.07.25~2022.09.30,150만원,https://www.vworld.kr/v4po_brdnotice_s002.do?brdIde=22551&bodIde=1,https://www.thinkcontest.com/ufiles/contest/ab370bf5764e31f342cbb402d0a6e96c214d6627.jpg,디자인과학/공학게임/소프트웨어,1000~3000,중앙정부/기관,대학생/대학원생/일반인/초등학생/중학생/고등학생,186.0,디자인과학/공학게임/소프트웨어 중앙정부/기관 1000~3000대학생/대학원생/일반인/초등학생/중학생/고등학생
187,187,제7회 서울국제어린이창작영화제(SIKFF) 국내외 공모,216,3,7,제7회 서울국제어린이창작영화제(SIKFF) 사무국,서울동답초등학교,2022.08.25~2022.09.30,100만원,https://www.sikff.kr,https://www.thinkcontest.com/ufiles/contest/5db0efc6d6750111ebe424d7e0196c6f7e16efc5.jpg,UCC/영상,1000~3000,학교/재단/협회,초등학생,187.0,UCC/영상 학교/재단/협회 1000~3000초등학생
188,188,2022 KU 메디컬 해커톤,119,3,7,건국대학교 SW중심대학 사업단,건국대학교 SW중심대학 사업단,2022.08.10~2022.09.22,100만원,http://swedu.konkuk.ac.kr/noticeView.do?siteId=SWEDU&boardSeq=399&menuSeq=2604&searchBy=&searchValue=&categorySeq=0&curBoardDispType=LIST&curPage=12&pageNum=1&seq=91733,https://www.thinkcontest.com/ufiles/contest/e7d02ccef2f141adf72e15b59235061cecdcb3b0.jpg,대외활동,1000~3000,학교/재단/협회,대학생/대학원생/일반인,188.0,대외활동 학교/재단/협회 1000~3000대학생/대학원생/일반인
189,189,제4회 비만단편영화제 작품 공모안내,461,3,9,대한비만학회,(주)씨네허브 컴퍼니,2022.07.10~2022.09.30,500만원,http://www.cinehubkorea.com/bbs/board.php?bo_table=fest2022&wr_id=2,https://www.thinkcontest.com/ufiles/contest/711b4cf57c03b035b27d1cb20d686d264d55b3dc.jpg,UCC/영상,1000~3000,학회/비영리단체,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,189.0,UCC/영상 학회/비영리단체 1000~3000대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
190,190,제3회 계룡장학재단 아이디어 공모전,4156,3,7,계룡장학재단,계룡장학재단,2022.07.19~2022.09.30,700만원,https://bit.ly/3yTa6ct,https://www.thinkcontest.com/ufiles/contest/5c5c361f2299dbcccefdfbc0fdd766dec83b28dd.png,기획/아이디어건축/건설,1000~3000,학교/재단/협회,대학생/대학원생,190.0,기획/아이디어건축/건설 학교/재단/협회 1000~3000대학생/대학원생
191,191,제22회 대한민국여성미술대전,483,3,6,대전광역시 서구,대전서구문화원,2022.07.01~2022.09.22,500만원,http://www.sgcc.or.kr,https://www.thinkcontest.com/ufiles/contest/366dd056dcefcb317687b09b5816f3a0e4f9b6a8.jpg,디자인,1000~3000,지방자치단체,대학원생/일반인/만 18세 이상 여성,141.0,디자인 지방자치단체 1000~3000대학원생/일반인/만 18세 이상 여성
191,191,제22회 대한민국여성미술대전,483,3,6,대전광역시 서구,대전서구문화원,2022.07.01~2022.09.22,500만원,http://www.sgcc.or.kr,https://www.thinkcontest.com/ufiles/contest/366dd056dcefcb317687b09b5816f3a0e4f9b6a8.jpg,예체능,1000~3000,지방자치단체,대학생/대학원생/일반인,191.0,예체능 지방자치단체 1000~3000대학생/대학원생/일반인
192,192,제11회 고양행주문학상,541,3,6,"고양시, 고양행주문학상 운영위원회",(사)고양시문인협회,2022.09.01~2022.09.30,"1,000만원",https://cafe.daum.net/gyhaengju/YoSn/3,https://www.thinkcontest.com/ufiles/contest/69ef07f35fa7e2deefd9d7865aa39687b9ee478d.jpg,문학/수기,1000~3000,지방자치단체,"일반인/시, 소설 분야 등단자",192.0,"문학/수기 지방자치단체 1000~3000일반인/시, 소설 분야 등단자"
193,193,2022년 산업안전 웹툰 공모전 <세상을 바꾸는 웹툰 공모전>,681,3,2,"CJ ENM, 안전보건공단, 서울산업진흥원","CJ ENM, 안전보건공단, 서울산업진흥원",2022.09.01~2022.09.30,"1,000만원",http://safetytoon.kr/,https://www.thinkcontest.com/ufiles/contest/9db73eace07851ec3a43eb52bb0bcbd8b5c271c4.png,캐릭터/만화,1000~3000,공기업,대학생/대학원생/일반인/초등학생/중학생/고등학생,193.0,캐릭터/만화 공기업 1000~3000대학생/대학원생/일반인/초등학생/중학생/고등학생
194,194,2022년 물류분야 논문경진대회,214,3,9,(사)한국물류과학기술학회,(사)한국물류과학기술학회,2022.07.18~2022.10.01,300만원,https://klst.or.kr/html/?pmode=inputList&smode=view&part=&intAcSeq=16,https://www.thinkcontest.com/ufiles/contest/1932ee9ef3865447f47fd4c00017470b41aa18da.jpg,논문/리포트,1000~3000,학회/비영리단체,대학생/대학원생/일반인,194.0,논문/리포트 학회/비영리단체 1000~3000대학생/대학원생/일반인
195,195,제50회 중앙패션디자인콘테스트,884,3,7,사단법인 중앙패션디자인협회,사단법인 중앙패션디자인협회,2022.07.14~2022.10.14,300만원,http://www.jfda.or.kr/,https://www.thinkcontest.com/ufiles/contest/5e2f10610dad299975bbbed4d1cd6196cf36b9a8.jpg,디자인예체능,1000~3000,학교/재단/협회,대학생/대학원생/일반인/고등학생/만 17세 이상,195.0,디자인예체능 학교/재단/협회 1000~3000대학생/대학원생/일반인/고등학생/만 17세 이상
196,196,감정평가 및 프롭테크 발전을 위한 아이디어 공모전,199,3,7,한국감정평가사협회,한국감정평가사협회,2022.07.14~2022.09.30,1000만원,https://www.kapanet.or.kr/board/Mboard.asp?Action=view&strBoardID=kapa_notice2&intSeq=669154,https://www.thinkcontest.com/ufiles/contest/311abffeb0ac0c991f29d2b0ae668abaae641613.jpg,기획/아이디어,1000~3000,학교/재단/협회,대학생/대학원생/기업,196.0,기획/아이디어 학교/재단/협회 1000~3000대학생/대학원생/기업
197,197,2022년 LH 대학(원)생 부동산금융 논문 공모전,196,3,2,"한국토지주택공사, (사)한국부동산금융투자포럼","한국토지주택공사, (사)한국부동산금융투자포럼",2022.09.19~2022.09.23,400만원,http://www.lh2022paper.co.kr/,https://www.thinkcontest.com/ufiles/contest/bb3cc0501988fab25952dc37860b837e0b0851c6.jpg,논문/리포트,1000~3000,공기업,대학생/대학원생,197.0,논문/리포트 공기업 1000~3000대학생/대학원생
198,198,제1차 아프리카 인식제고 기여상 공모전,521,3,7,"국회아프리카새시대포럼/한-아프리카의회외교포럼, 외교부",한아프리카재단,2022.05.25~2022.10.31,400만원,https://www.k-af.or.kr/load.asp?subPage=210.View&searchValue=&searchType=&page=1&idx=6241,https://www.thinkcontest.com/ufiles/contest/8faf064b63f8a5e70e26e8293f54ab6aa973fb16.png,기획/아이디어사진UCC/영상문학/수기,1000~3000,학교/재단/협회,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,198.0,기획/아이디어사진UCC/영상문학/수기 학교/재단/협회 1000~3000대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
199,199,PVC ECO I·D AWARD 2022,424,3,7,(사)한국바이닐환경협회,(사)한국바이닐환경협회,2022.07.15~2022.09.23,1000만원,www.ikovec-pvcaward.com,https://www.thinkcontest.com/ufiles/contest/f2a86948bade502759895544ebc8ea69d43273bb.jpg,기획/아이디어디자인,1000~3000,학교/재단/협회,대학생/대학원생/일반인/제한없음,199.0,기획/아이디어디자인 학교/재단/협회 1000~3000대학생/대학원생/일반인/제한없음
200,200,2022 우리 농산물(과채류)매력 알리기 콘텐츠 챌린지,685,3,7,농협경제지주,농협경제지주,2022.07.01~2022.09.30,200만원,http://www.ucc-contest.com/2022/,https://www.thinkcontest.com/ufiles/contest/11e1e7cfd4908b6a0fedf767005362a4914c7813.jpg,사진UCC/영상,1000~3000,학교/재단/협회,대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음,200.0,사진UCC/영상 학교/재단/협회 1000~3000대학생/대학원생/일반인/어린이/초등학생/중학생/고등학생/제한없음
201,201,제 20회 한국경제신문 경제논문 공모전,948,3,4,한국경제신문,"한국경제신문, 한국경제학회",2022.06.27~2022.11.02,700만원,http://www.ucc-contest.com/2022/,https://www.thinkcontest.com/ufiles/contest/563f79a305414b4802c5f012b48e5ed8551021d3.JPG,논문/리포트,1000~3000,신문/방송/언론,대학생/대학원생/고등학생,201.0,논문/리포트 신문/방송/언론 1000~3000대학생/대학원생/고등학생
202,202,제1회 책읽는곰 어린이책 공모전,1215,3,8,(주)책읽는곰,(주)책읽는곰,2022.06.29~2022.12.31,"1,000만원",https://www.bearbooks.co.kr/main/main.php,https://www.thinkcontest.com/ufiles/contest/da06b699ce5a0849fa34611fafdf36d1f919028f.jpg,문학/수기,1000~3000,중소/벤처기업,대학생/대학원생/일반인/제한없음,202.0,문학/수기 중소/벤처기업 1000~3000대학생/대학원생/일반인/제한없음
203,203,2022년 우수환경도서 독후감 공모대회,1317,3,1,환경부·교육부·기상청,환경보전협회,2022.06.27~2022.10.04,300만원,https://keep.go.kr/portal/137,https://www.thinkcontest.com/ufiles/contest/a4797a3a8cef98acac29a3849f54c5ac8121581c.png,문학/수기,1000~3000,중앙정부/기관,일반인/초등학생/중학생/고등학생,203.0,문학/수기 중앙정부/기관 1000~3000일반인/초등학생/중학생/고등학생
204,204,2022년 제26회 부산 텍스타일 디자인대전,484,3,7,부산광역시,(사)부산섬유패션산업연합회,2022.08.29~2022.09.26,500만원,http://fashioncity.or.kr/?page_id=1060&uid=636&mod=document&pageid=1,https://www.thinkcontest.com/ufiles/contest/1cce82b89aa3422950f3f65d89f874d785f56c22.jpg,디자인예체능,1000~3000,학교/재단/협회,대학생/대학원생/일반인/고등학생,204.0,디자인예체능 학교/재단/협회 1000~3000대학생/대학원생/일반인/고등학생
205,205,2022년 제7회 무역기술장벽(TBT) 논문 공모전,277,3,1,산업통상자원부 국가기술표준원,"한국표준협회, 표준인증안전학회 ",2022.07.04~2022.09.30,300만원,http://www.standards-standardization.org/?m=bbs&bid=notice&uid=622,https://www.thinkcontest.com/ufiles/contest/9a3ff2259ae16178d7a1e1e88d4cbc351994db94.jpg,논문/리포트,1000~3000,중앙정부/기관,대학생/대학원생/일반인/제한없음,205.0,논문/리포트 중앙정부/기관 1000~3000대학생/대학원생/일반인/제한없음
